pruid,prname,date,reporting_year,numtotal_last7,ratecases_total,numdeaths,numdeaths_last7,ratedeaths,ratecases_last7,ratedeaths_last7,avgincidence_last7,avgdeaths_last7,avgratedeaths_last7,totalcases,Population,Land_Area_Square_Kilometres,numtotal_atleast1dose,numtotal_partially,numtotal_fully
62,Nunavut,2021-08-14,2021,0,1621.18,4,0,9.87,0.0,0.0,0.0,0.0,0.0,657,39405.0,1836993.78,23305.0,2938.0,20367.0
99,Repatriated travellers,2021-08-14,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-08-14,2021,13056,3720.29,26479,35,68.02,33.54,0.09,4.79,5.0,0.01,1448304,38043450.0,8788702.8,27314265.0,3049220.0,24265045.0
59,British Columbia,2021-08-21,2021,4032,3001.19,1785,6,33.56,75.8,0.11,10.83,0.86,0.02,159643,5157293.0,920686.55,3841612.0,378245.0,3463367.0
48,Alberta,2021-08-21,2021,4527,5380.87,2346,14,51.64,99.65,0.31,14.24,2.0,0.04,244459,4429077.0,634658.27,2876600.0,293995.0,2582605.0
47,Saskatchewan,2021-08-21,2021,1090,4373.27,586,0,49.05,91.23,0.0,13.03,0.0,0.0,52252,1179119.0,577060.4,762659.0,83556.0,679103.0
46,Manitoba,2021-08-21,2021,226,4131.5,1188,4,84.3,16.04,0.28,2.29,0.57,0.04,58222,1384025.0,540310.19,976886.0,77028.0,899858.0
35,Ontario,2021-08-21,2021,3740,3698.29,9183,33,60.78,24.75,0.22,3.54,4.71,0.03,558790,14740102.0,892411.76,10712555.0,956187.0,9756368.0
24,Quebec,2021-08-21,2021,3169,4372.14,11295,5,129.89,36.44,0.06,5.21,0.71,0.01,380186,8579010.0,1298599.75,6400913.0,610800.0,5790113.0
10,Newfoundland and Labrador,2021-08-21,2021,11,277.2,7,0,1.33,2.09,0.0,0.3,0.0,0.0,1458,519736.0,358170.37,413918.0,64949.0,348969.0
13,New Brunswick,2021-08-21,2021,124,321.9,46,0,5.66,15.27,0.0,2.18,0.0,0.0,2614,784472.0,71248.5,577159.0,73236.0,503923.0
12,Nova Scotia,2021-08-21,2021,38,584.49,93,0,9.12,3.74,0.0,0.53,0.0,0.0,5960,981793.0,52824.71,750104.0,76149.0,673955.0
11,Prince Edward Island,2021-08-21,2021,5,130.82,0,0,0.0,3.1,0.0,0.44,0.0,0.0,223,161662.0,5681.18,127418.0,18417.0,109001.0
60,Yukon,2021-08-21,2021,25,1534.63,8,0,18.27,57.09,0.0,8.16,0.0,0.0,672,42401.0,472345.44,32284.0,1886.0,30398.0
61,Northwest Territories,2021-08-21,2021,135,606.76,0,0,0.0,296.65,0.0,42.38,0.0,0.0,277,45355.0,1127711.92,28882.0,1937.0,26945.0
62,Nunavut,2021-08-21,2021,0,1621.18,4,0,9.87,0.0,0.0,0.0,0.0,0.0,657,39405.0,1836993.78,23527.0,2884.0,20643.0
99,Repatriated travellers,2021-08-21,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-08-21,2021,17123,3764.27,26541,62,68.18,43.98,0.16,6.28,8.86,0.02,1465426,38043450.0,8788702.8,27524517.0,2639269.0,24885248.0
59,British Columbia,2021-08-28,2021,4686,3089.29,1807,22,33.97,88.09,0.41,12.58,3.14,0.06,164329,5157293.0,920686.55,3888929.0,357606.0,3531323.0
48,Alberta,2021-08-28,2021,6642,5527.07,2372,26,52.21,146.2,0.57,20.89,3.71,0.08,251101,4429077.0,634658.27,2898859.0,282060.0,2616799.0
47,Saskatchewan,2021-08-28,2021,1365,4487.52,597,11,49.97,114.24,0.92,16.32,1.57,0.13,53617,1179119.0,577060.4,768609.0,81261.0,687348.0
46,Manitoba,2021-08-28,2021,386,4158.89,1189,1,84.37,27.39,0.07,3.91,0.14,0.01,58608,1384025.0,540310.19,983935.0,69586.0,914349.0
35,Ontario,2021-08-28,2021,4801,3730.06,9227,44,61.07,31.77,0.29,4.54,6.29,0.04,563591,14740102.0,892411.76,10797333.0,883832.0,9913501.0
24,Quebec,2021-08-28,2021,3578,4413.28,11297,2,129.92,41.15,0.02,5.88,0.29,0.0,383764,8579010.0,1298599.75,6459261.0,498109.0,5961152.0
10,Newfoundland and Labrador,2021-08-28,2021,11,279.29,7,0,1.33,2.09,0.0,0.3,0.0,0.0,1469,519736.0,358170.37,416570.0,53711.0,362859.0
13,New Brunswick,2021-08-28,2021,124,337.17,46,0,5.66,15.27,0.0,2.18,0.0,0.0,2738,784472.0,71248.5,581890.0,62084.0,519806.0
12,Nova Scotia,2021-08-28,2021,54,589.74,94,1,9.19,5.25,0.07,0.75,0.1,0.01,6014,981793.0,52824.71,755395.0,67797.0,687598.0
11,Prince Edward Island,2021-08-28,2021,6,134.5,0,0,0.0,3.68,0.0,0.53,0.0,0.0,230,161662.0,5681.18,128223.0,14966.0,113257.0
60,Yukon,2021-08-28,2021,12,1562.04,8,0,18.27,27.4,0.0,3.91,0.0,0.0,684,42401.0,472345.44,32417.0,1788.0,30629.0
61,Northwest Territories,2021-08-28,2021,103,832.62,1,1,1.57,225.85,1.57,32.26,0.1,0.22,380,45355.0,1127711.92,29268.0,2009.0,27259.0
62,Nunavut,2021-08-28,2021,0,1621.18,4,0,9.87,0.0,0.0,0.0,0.0,0.0,657,39405.0,1836993.78,23708.0,2822.0,20886.0
99,Repatriated travellers,2021-08-28,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-08-28,2021,21768,3820.19,26648,107,68.45,55.92,0.28,7.99,15.35,0.04,1487194,38043450.0,8788702.8,27764397.0,2377631.0,25386766.0
59,British Columbia,2021-09-04,2021,4654,3176.78,1827,20,34.35,87.49,0.38,12.5,2.86,0.05,168983,5157293.0,920686.55,3925357.0,343816.0,3581541.0
48,Alberta,2021-09-04,2021,8632,5717.07,2414,42,53.14,190.0,0.92,27.14,6.0,0.13,259733,4429077.0,634658.27,2925095.0,275296.0,2649799.0
47,Saskatchewan,2021-09-04,2021,2133,4666.04,610,13,51.05,178.52,1.09,25.5,1.86,0.16,55750,1179119.0,577060.4,775050.0,79714.0,695336.0
46,Manitoba,2021-09-04,2021,275,4178.4,1192,3,84.59,19.51,0.21,2.79,0.43,0.03,58883,1384025.0,540310.19,995895.0,66072.0,929823.0
35,Ontario,2021-09-04,2021,5231,3764.69,9275,48,61.39,34.62,0.32,4.95,6.86,0.05,568822,14740102.0,892411.76,10886925.0,854139.0,10032786.0
24,Quebec,2021-09-04,2021,4450,4464.46,11305,8,130.01,51.17,0.09,7.31,1.14,0.01,388214,8579010.0,1298599.75,6522882.0,429785.0,6093097.0
10,Newfoundland and Labrador,2021-09-04,2021,22,283.48,7,0,1.33,4.18,0.0,0.6,0.0,0.0,1491,519736.0,358170.37,418923.0,47553.0,371370.0
13,New Brunswick,2021-09-04,2021,73,346.16,46,0,5.66,8.99,0.0,1.28,0.0,0.0,2811,784472.0,71248.5,591185.0,55443.0,535742.0
12,Nova Scotia,2021-09-04,2021,46,594.28,94,0,9.22,4.54,0.03,0.65,0.04,0.0,6060,981793.0,52824.71,758774.0,63603.0,695171.0
11,Prince Edward Island,2021-09-04,2021,5,137.18,0,0,0.0,2.68,0.0,0.38,0.0,0.0,234,161662.0,5681.18,128980.0,13156.0,115824.0
60,Yukon,2021-09-04,2021,10,1584.87,8,0,18.27,22.84,0.0,3.26,0.0,0.0,694,42401.0,472345.44,32522.0,1728.0,30794.0
61,Northwest Territories,2021-09-04,2021,91,1032.15,1,0,2.19,199.54,0.63,28.51,0.04,0.09,471,45355.0,1127711.92,29500.0,2058.0,27442.0
62,Nunavut,2021-09-04,2021,1,1622.59,4,0,9.87,1.41,0.0,0.2,0.0,0.0,658,39405.0,1836993.78,23874.0,2823.0,21051.0
99,Repatriated travellers,2021-09-04,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-09-04,2021,25622,3886.0,26783,135,68.8,65.82,0.35,9.4,19.22,0.05,1512817,38043450.0,8788702.8,28014962.0,2235186.0,25779776.0
59,British Columbia,2021-09-11,2021,4998,3270.74,1856,29,34.89,93.96,0.55,13.42,4.14,0.08,173981,5157293.0,920686.55,3961804.0,340260.0,3621544.0
48,Alberta,2021-09-11,2021,9438,5924.82,2471,57,54.39,207.74,1.25,29.68,8.14,0.18,269171,4429077.0,634658.27,2947934.0,275929.0,2672005.0
47,Saskatchewan,2021-09-11,2021,2543,4878.88,618,8,51.72,212.84,0.67,30.41,1.14,0.1,58293,1179119.0,577060.4,780710.0,78616.0,702094.0
46,Manitoba,2021-09-11,2021,392,4206.22,1200,8,85.15,27.82,0.57,3.97,1.14,0.08,59275,1384025.0,540310.19,1004844.0,64842.0,940002.0
35,Ontario,2021-09-11,2021,5013,3797.86,9333,58,61.77,33.18,0.38,4.74,8.29,0.05,573835,14740102.0,892411.76,10997962.0,825753.0,10172209.0
24,Quebec,2021-09-11,2021,4977,4521.69,11321,16,130.19,57.24,0.18,8.18,2.29,0.03,393191,8579010.0,1298599.75,6575582.0,381716.0,6193866.0
10,Newfoundland and Labrador,2021-09-11,2021,41,291.27,7,0,1.33,7.8,0.0,1.11,0.0,0.0,1532,519736.0,358170.37,421222.0,45316.0,375906.0
13,New Brunswick,2021-09-11,2021,149,364.5,47,1,5.79,18.35,0.12,2.62,0.14,0.02,2960,784472.0,71248.5,594428.0,53583.0,540845.0
12,Nova Scotia,2021-09-11,2021,95,603.58,94,0,9.22,9.3,0.0,1.33,0.0,0.0,6155,981793.0,52824.71,764090.0,59646.0,704444.0
11,Prince Edward Island,2021-09-11,2021,12,144.37,0,0,0.0,7.2,0.0,1.03,0.0,0.0,246,161662.0,5681.18,129623.0,11872.0,117751.0
60,Yukon,2021-09-11,2021,7,1601.62,9,1,20.55,16.75,2.28,2.39,0.14,0.33,701,42401.0,472345.44,32616.0,1668.0,30948.0
61,Northwest Territories,2021-09-11,2021,94,1238.27,1,0,2.19,206.12,0.0,29.45,0.0,0.0,565,45355.0,1127711.92,29758.0,2073.0,27685.0
62,Nunavut,2021-09-11,2021,1,1625.06,4,0,9.87,2.47,0.0,0.35,0.0,0.0,659,39405.0,1836993.78,24120.0,2910.0,21210.0
99,Repatriated travellers,2021-09-11,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-09-11,2021,27760,3957.31,26961,178,69.26,71.31,0.46,10.19,25.43,0.07,1540577,38043450.0,8788702.8,28264693.0,2144184.0,26120509.0
59,British Columbia,2021-09-18,2021,4617,3357.54,1888,32,35.49,86.8,0.6,12.4,4.57,0.09,178598,5157293.0,920686.55,4007201.0,338775.0,3668426.0
48,Alberta,2021-09-18,2021,11548,6179.0,2567,96,56.5,254.19,2.11,36.31,13.71,0.3,280719,4429077.0,634658.27,3031198.0,306094.0,2725104.0
47,Saskatchewan,2021-09-18,2021,3265,5152.15,638,20,53.4,273.27,1.67,39.04,2.86,0.24,61558,1179119.0,577060.4,791178.0,79675.0,711503.0
46,Manitoba,2021-09-18,2021,391,4233.96,1204,4,85.44,27.75,0.28,3.96,0.57,0.04,59666,1384025.0,540310.19,1013099.0,63066.0,950033.0
35,Ontario,2021-09-18,2021,5034,3831.18,9373,40,62.03,33.32,0.26,4.76,5.71,0.04,578869,14740102.0,892411.76,11088718.0,787065.0,10301653.0
24,Quebec,2021-09-18,2021,5147,4580.88,11345,24,130.47,59.19,0.28,8.46,3.43,0.04,398338,8579010.0,1298599.75,6627179.0,341133.0,6286046.0
10,Newfoundland and Labrador,2021-09-18,2021,23,295.64,7,0,1.33,4.37,0.0,0.62,0.0,0.0,1555,519736.0,358170.37,423500.0,41162.0,382338.0
13,New Brunswick,2021-09-18,2021,340,406.37,48,1,5.91,41.87,0.12,5.98,0.14,0.02,3300,784472.0,71248.5,602471.0,54233.0,548238.0
12,Nova Scotia,2021-09-18,2021,161,619.37,94,0,9.22,15.79,0.0,2.26,0.0,0.0,6316,981793.0,52824.71,771532.0,57693.0,713839.0
11,Prince Edward Island,2021-09-18,2021,27,160.11,0,0,0.0,15.73,0.0,2.25,0.0,0.0,273,161662.0,5681.18,130542.0,10935.0,119607.0
60,Yukon,2021-09-18,2021,13,1630.55,9,0,20.55,28.93,0.0,4.13,0.0,0.0,714,42401.0,472345.44,32687.0,1589.0,31098.0
61,Northwest Territories,2021-09-18,2021,139,1543.38,1,0,2.19,305.1,0.0,43.59,0.0,0.0,704,45355.0,1127711.92,29985.0,1988.0,27997.0
62,Nunavut,2021-09-18,2021,3,1631.76,4,0,9.87,6.7,0.0,0.96,0.0,0.0,661,39405.0,1836993.78,24392.0,3008.0,21384.0
99,Repatriated travellers,2021-09-18,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-09-18,2021,30707,4036.19,27178,217,69.81,78.88,0.56,11.27,31.0,0.08,1571285,38043450.0,8788702.8,28573682.0,2086416.0,26487266.0
59,British Columbia,2021-09-25,2021,4819,3448.13,1922,34,36.13,90.59,0.64,12.94,4.86,0.09,183417,5157293.0,920686.55,4047010.0,327879.0,3719131.0
48,Alberta,2021-09-25,2021,11019,6421.55,2670,103,58.77,242.54,2.27,34.65,14.71,0.32,291738,4429077.0,634658.27,3089325.0,325445.0,2763880.0
47,Saskatchewan,2021-09-25,2021,3391,5435.96,667,29,55.83,283.81,2.43,40.54,4.14,0.35,64949,1179119.0,577060.4,805671.0,82914.0,722757.0
46,Manitoba,2021-09-25,2021,434,4264.76,1208,4,85.72,30.8,0.28,4.4,0.57,0.04,60100,1384025.0,540310.19,1018930.0,59370.0,959560.0
35,Ontario,2021-09-25,2021,4406,3860.34,9422,49,62.36,29.16,0.32,4.17,7.0,0.05,583275,14740102.0,892411.76,11191067.0,726981.0,10464086.0
24,Quebec,2021-09-25,2021,4746,4635.46,11372,27,130.78,54.58,0.31,7.8,3.86,0.04,403084,8579010.0,1298599.75,6655870.0,307548.0,6348322.0
10,Newfoundland and Labrador,2021-09-25,2021,113,317.13,7,0,1.41,21.48,0.08,3.07,0.06,0.01,1668,519736.0,358170.37,426570.0,39527.0,387043.0
13,New Brunswick,2021-09-25,2021,468,464.0,54,6,6.65,57.63,0.74,8.23,0.86,0.11,3768,784472.0,71248.5,613721.0,55538.0,558183.0
12,Nova Scotia,2021-09-25,2021,195,638.53,95,1,9.36,19.16,0.14,2.74,0.2,0.02,6511,981793.0,52824.71,778358.0,56569.0,721789.0
11,Prince Edward Island,2021-09-25,2021,19,171.16,0,0,0.0,11.05,0.0,1.58,0.0,0.0,292,161662.0,5681.18,131534.0,10402.0,121132.0
60,Yukon,2021-09-25,2021,33,1705.91,9,0,20.55,75.36,0.0,10.77,0.0,0.0,747,42401.0,472345.44,32692.0,1537.0,31155.0
61,Northwest Territories,2021-09-25,2021,166,1907.06,2,1,3.76,363.68,1.57,51.95,0.1,0.22,870,45355.0,1127711.92,30183.0,1945.0,28238.0
62,Nunavut,2021-09-25,2021,2,1635.99,4,0,9.87,4.23,0.0,0.6,0.0,0.0,663,39405.0,1836993.78,24714.0,3053.0,21661.0
99,Repatriated travellers,2021-09-25,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-09-25,2021,29811,4112.77,27433,255,70.47,76.58,0.65,10.94,36.37,0.09,1601095,38043450.0,8788702.8,28845645.0,1998708.0,26846937.0
59,British Columbia,2021-10-02,2021,4894,3540.14,1973,51,37.09,92.0,0.96,13.14,7.29,0.14,188311,5157293.0,920686.55,4070961.0,300365.0,3770596.0
48,Alberta,2021-10-02,2021,10991,6663.47,2786,116,61.32,241.93,2.55,34.56,16.57,0.36,302729,4429077.0,634658.27,3136368.0,333856.0,2802512.0
47,Saskatchewan,2021-10-02,2021,3341,5715.59,708,41,59.26,279.63,3.43,39.95,5.86,0.49,68290,1179119.0,577060.4,819733.0,84636.0,735097.0
46,Manitoba,2021-10-02,2021,649,4310.82,1211,3,85.93,46.05,0.21,6.58,0.43,0.03,60749,1384025.0,540310.19,1024702.0,54233.0,970469.0
35,Ontario,2021-10-02,2021,4246,3888.44,9470,48,62.68,28.1,0.32,4.01,6.86,0.05,587521,14740102.0,892411.76,11272941.0,669158.0,10603783.0
24,Quebec,2021-10-02,2021,3875,4680.02,11405,33,131.16,44.56,0.38,6.37,4.71,0.05,406959,8579010.0,1298599.75,6681973.0,277533.0,6404440.0
10,Newfoundland and Labrador,2021-10-02,2021,129,341.65,9,1,1.68,24.53,0.27,3.5,0.2,0.04,1797,519736.0,358170.37,430575.0,37114.0,393461.0
13,New Brunswick,2021-10-02,2021,644,543.31,64,10,7.88,79.3,1.23,11.33,1.43,0.18,4412,784472.0,71248.5,622821.0,55918.0,566903.0
12,Nova Scotia,2021-10-02,2021,223,660.37,97,1,9.48,21.84,0.13,3.12,0.18,0.02,6734,981793.0,52824.71,784933.0,55186.0,729747.0
11,Prince Edward Island,2021-10-02,2021,8,175.76,0,0,0.0,4.6,0.0,0.66,0.0,0.0,300,161662.0,5681.18,132561.0,9864.0,122697.0
60,Yukon,2021-10-02,2021,9,1726.46,9,0,20.55,20.55,0.0,2.94,0.0,0.0,756,42401.0,472345.44,32832.0,1492.0,31340.0
61,Northwest Territories,2021-10-02,2021,209,2365.34,5,3,10.65,458.28,6.89,65.47,0.45,0.98,1079,45355.0,1127711.92,30387.0,1940.0,28447.0
62,Nunavut,2021-10-02,2021,1,1637.4,4,0,9.87,1.41,0.0,0.2,0.0,0.0,664,39405.0,1836993.78,24980.0,3028.0,21952.0
99,Repatriated travellers,2021-10-02,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-10-02,2021,29218,4187.82,27740,308,71.26,75.05,0.79,10.72,43.98,0.11,1630314,38043450.0,8788702.8,29065767.0,1884323.0,27181444.0
59,British Columbia,2021-10-09,2021,4783,3630.05,2001,28,37.62,89.92,0.53,12.85,4.0,0.08,193094,5157293.0,920686.55,4096828.0,283089.0,3813739.0
48,Alberta,2021-10-09,2021,7726,6833.53,2880,94,63.39,170.06,2.07,24.29,13.43,0.3,310455,4429077.0,634658.27,3175136.0,331550.0,2843586.0
47,Saskatchewan,2021-10-09,2021,3236,5986.43,746,38,62.44,270.84,3.18,38.69,5.43,0.45,71526,1179119.0,577060.4,834583.0,85920.0,748663.0
46,Manitoba,2021-10-09,2021,713,4361.41,1220,9,86.57,50.6,0.64,7.23,1.29,0.09,61462,1384025.0,540310.19,1031804.0,50279.0,981525.0
35,Ontario,2021-10-09,2021,3810,3913.66,9506,36,62.91,25.22,0.24,3.6,5.14,0.03,591331,14740102.0,892411.76,11346301.0,617162.0,10729139.0
24,Quebec,2021-10-09,2021,3820,4723.95,11434,29,131.49,43.93,0.33,6.28,4.14,0.05,410779,8579010.0,1298599.75,6708668.0,249297.0,6459371.0
10,Newfoundland and Labrador,2021-10-09,2021,51,351.35,11,2,2.15,9.7,0.46,1.39,0.35,0.07,1848,519736.0,358170.37,435167.0,35404.0,399763.0
13,New Brunswick,2021-10-09,2021,675,626.43,72,8,8.87,83.12,0.99,11.87,1.14,0.14,5087,784472.0,71248.5,630749.0,57874.0,572875.0
12,Nova Scotia,2021-10-09,2021,192,679.24,98,1,9.58,18.87,0.1,2.7,0.14,0.01,6926,981793.0,52824.71,792389.0,53220.0,739169.0
11,Prince Edward Island,2021-10-09,2021,6,179.53,0,0,0.0,3.77,0.0,0.54,0.0,0.0,306,161662.0,5681.18,133929.0,9433.0,124496.0
60,Yukon,2021-10-09,2021,38,1813.24,10,1,22.84,86.78,2.28,12.4,0.14,0.33,794,42401.0,472345.44,32874.0,1462.0,31412.0
61,Northwest Territories,2021-10-09,2021,288,2996.54,6,1,13.16,631.2,2.51,90.17,0.16,0.36,1367,45355.0,1127711.92,30613.0,1865.0,28748.0
62,Nunavut,2021-10-09,2021,4,1648.32,4,0,9.87,10.93,0.0,1.56,0.0,0.0,668,39405.0,1836993.78,25227.0,3027.0,22200.0
99,Repatriated travellers,2021-10-09,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-10-09,2021,25343,4252.92,27988,248,71.89,65.1,0.64,9.3,35.37,0.09,1655657,38043450.0,8788702.8,29274268.0,1779582.0,27494686.0
59,British Columbia,2021-10-16,2021,4092,3706.98,2055,54,38.63,76.93,1.02,10.99,7.71,0.15,197186,5157293.0,920686.55,4115184.0,261997.0,3853187.0
48,Alberta,2021-10-16,2021,5432,6953.1,2985,105,65.7,119.57,2.31,17.08,15.0,0.33,315887,4429077.0,634658.27,3203485.0,306771.0,2896714.0
47,Saskatchewan,2021-10-16,2021,2548,6199.68,776,30,64.95,213.26,2.51,30.47,4.29,0.36,74074,1179119.0,577060.4,842725.0,83117.0,759608.0
46,Manitoba,2021-10-16,2021,629,4406.05,1230,10,87.28,44.63,0.71,6.38,1.43,0.1,62091,1384025.0,540310.19,1038086.0,47630.0,990456.0
35,Ontario,2021-10-16,2021,3088,3934.1,9532,26,63.09,20.44,0.17,2.92,3.71,0.02,594419,14740102.0,892411.76,11401106.0,568820.0,10832286.0
24,Quebec,2021-10-16,2021,3985,4769.78,11461,27,131.8,45.83,0.31,6.55,3.86,0.04,414764,8579010.0,1298599.75,6733718.0,228066.0,6505652.0
10,Newfoundland and Labrador,2021-10-16,2021,33,357.62,14,3,2.63,6.27,0.49,0.9,0.37,0.07,1881,519736.0,358170.37,440564.0,35205.0,405359.0
13,New Brunswick,2021-10-16,2021,648,706.23,87,15,10.71,79.8,1.85,11.4,2.14,0.26,5735,784472.0,71248.5,635683.0,56208.0,579475.0
12,Nova Scotia,2021-10-16,2021,178,696.67,98,0,9.61,17.43,0.03,2.49,0.04,0.0,7104,981793.0,52824.71,799522.0,52087.0,747435.0
11,Prince Edward Island,2021-10-16,2021,6,183.04,0,0,0.0,3.52,0.0,0.5,0.0,0.0,312,161662.0,5681.18,134760.0,8738.0,126022.0
60,Yukon,2021-10-16,2021,46,1918.29,10,0,22.84,105.05,0.0,15.01,0.0,0.0,840,42401.0,472345.44,32952.0,1441.0,31511.0
61,Northwest Territories,2021-10-16,2021,219,3477.69,8,2,17.86,481.15,4.7,68.74,0.31,0.67,1586,45355.0,1127711.92,30818.0,1829.0,28989.0
62,Nunavut,2021-10-16,2021,5,1659.96,4,0,9.87,11.63,0.0,1.66,0.0,0.0,673,39405.0,1836993.78,25658.0,3185.0,22473.0
99,Repatriated travellers,2021-10-16,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-10-16,2021,20909,4306.63,28260,272,72.59,53.71,0.7,7.67,38.86,0.1,1676566,38043450.0,8788702.8,29434261.0,1655094.0,27779167.0
59,British Columbia,2021-10-23,2021,4325,3788.29,2109,54,39.65,81.31,1.02,11.62,7.71,0.15,201511,5157293.0,920686.55,4134599.0,235625.0,3898974.0
48,Alberta,2021-10-23,2021,4611,7054.59,3056,71,67.27,101.49,1.56,14.5,10.14,0.22,320498,4429077.0,634658.27,3229562.0,265192.0,2964370.0
47,Saskatchewan,2021-10-23,2021,2000,6367.07,817,41,68.38,167.39,3.43,23.91,5.86,0.49,76074,1179119.0,577060.4,850351.0,76398.0,773953.0
46,Manitoba,2021-10-23,2021,604,4448.91,1235,5,87.64,42.86,0.35,6.12,0.71,0.05,62695,1384025.0,540310.19,1042822.0,44874.0,997948.0
35,Ontario,2021-10-23,2021,2726,3952.14,9563,31,63.29,18.04,0.21,2.58,4.43,0.03,597145,14740102.0,892411.76,11454409.0,521433.0,10932976.0
24,Quebec,2021-10-23,2021,2915,4803.3,11493,32,132.17,33.52,0.37,4.79,4.57,0.05,417679,8579010.0,1298599.75,6756410.0,213722.0,6542688.0
10,Newfoundland and Labrador,2021-10-23,2021,47,366.56,15,2,2.93,8.94,0.3,1.28,0.22,0.04,1928,519736.0,358170.37,447737.0,33904.0,413833.0
13,New Brunswick,2021-10-23,2021,377,752.65,107,20,13.18,46.43,2.46,6.63,2.86,0.35,6112,784472.0,71248.5,639574.0,51070.0,588504.0
12,Nova Scotia,2021-10-23,2021,129,709.36,99,1,9.68,12.69,0.07,1.81,0.1,0.01,7234,981793.0,52824.71,805627.0,49939.0,755688.0
11,Prince Edward Island,2021-10-23,2021,3,184.55,0,0,0.0,1.51,0.0,0.22,0.0,0.0,315,161662.0,5681.18,135535.0,8353.0,127182.0
60,Yukon,2021-10-23,2021,40,2008.88,10,0,22.84,90.59,0.0,12.94,0.0,0.0,880,42401.0,472345.44,33168.0,1479.0,31689.0
61,Northwest Territories,2021-10-23,2021,158,3823.52,9,1,19.73,345.83,1.88,49.4,0.12,0.27,1744,45355.0,1127711.92,31121.0,1866.0,29255.0
62,Nunavut,2021-10-23,2021,1,1663.13,4,0,9.87,3.17,0.0,0.45,0.0,0.0,674,39405.0,1836993.78,26045.0,3309.0,22736.0
99,Repatriated travellers,2021-10-23,2021,0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,13,0.0,0.0,0.0,0.0,0.0
1,Canada,2021-10-23,2021,17936,4352.7,28517,257,73.25,46.07,0.66,6.58,36.73,0.09,1694501,38043450.0,8788702.8,29586960.0,1507164.0,28079796.0
59,British Columbia,2021-10-30,2021,3971,3862.94,2156,47,40.53,74.65,0.88,10.66,6.71,0.13,205482,5157293.0,920686.55,4150753.0,208984.0,3941769.0
48,Alberta,2021-10-30,2021,3468,7130.93,3119,63,68.65,76.34,1.39,10.91,9.0,0.2,323966,4429077.0,634658.27,3244251.0,238555.0,3005696.0
47,Saskatchewan,2021-10-30,2021,1420,6485.92,850,33,71.14,118.85,2.76,16.98,4.71,0.39,77494,1179119.0,577060.4,856422.0,67650.0,788772.0
46,Manitoba,2021-10-30,2021,755,4502.48,1247,12,88.49,53.58,0.85,7.65,1.71,0.12,63450,1384025.0,540310.19,1046884.0,42266.0,1004618.0
35,Ontario,2021-10-30,2021,2470,3968.49,9586,23,63.44,16.35,0.15,2.34,3.29,0.02,599615,14740102.0,892411.76,11497222.0,477202.0,11020020.0
24,Quebec,2021-10-30,2021,3284,4841.07,11516,23,132.43,37.77,0.26,5.4,3.29,0.04,420963,8579010.0,1298599.75,6771587.0,200699.0,6570888.0
10,Newfoundland and Labrador,2021-10-30,2021,64,378.73,16,1,3.04,12.17,0.11,1.74,0.08,0.02,1992,519736.0,358170.37,451476.0,32376.0,419100.0
13,New Brunswick,2021-10-30,2021,301,789.72,116,9,14.28,37.07,1.11,5.3,1.29,0.16,6413,784472.0,71248.5,642535.0,44699.0,597836.0
12,Nova Scotia,2021-10-30,2021,137,722.81,100,2,9.85,13.45,0.17,1.92,0.24,0.02,7371,981793.0,52824.71,809673.0,46505.0,763168.0
11,Prince Edward Island,2021-10-30,2021,2,185.89,0,0,0.0,1.34,0.0,0.19,0.0,0.0,317,161662.0,5681.18,136074.0,7670.0,128404.0
60,Yukon,2021-10-30,2021,44,2108.6,10,0,22.84,99.72,0.0,14.25,0.0,0.0,923,42401.0,472345.44,33324.0,1531.0,31793.0
61,Northwest Territories,2021-10-30,2021,103,4049.37,10,1,22.87,225.85,3.13,32.26,0.2,0.45,1847,45355.0,1127711.92,31338.0,1830.0,29508.0
62,Nunavut,2021-10-30,2021,0,1663.13,4,0,9.87,0.0,0.0,0.0,0.0,0.0,674,39405.0,1836993.78,26276.0,3293.0,22983.0
